Trial_order	Subject	Subject_number	Trial_name	Trial_number	Error_code	Accuracy	RT	PrevRT	Leksikalnost	NoS	Viseznacnost	Frekvencija	Frekod	Rec	Duzina	SubjSpeed	SubjAccuracy	Brzina.ispitanika
80	s18	7	t139	139	C	1	951	821	pseudoword	NA	NA	NA	NA	HRE]A	5	789.3033708	0.988888889	spori
15	s18	7	t140	140	C	1	841	812	pseudoword	NA	NA	NA	NA	PLJICA	6	789.3033708	0.988888889	spori
104	s18	7	t141	141	C	1	731	651	pseudoword	NA	NA	NA	NA	ORSAN	5	789.3033708	0.988888889	spori
116	s18	7	t142	142	C	1	811	781	pseudoword	NA	NA	NA	NA	GORMA	5	789.3033708	0.988888889	spori
147	s18	7	t143	143	C	1	771	600	pseudoword	NA	NA	NA	NA	FLATO	5	789.3033708	0.988888889	spori
111	s18	7	t144	144	C	1	771	791	pseudoword	NA	NA	NA	NA	KLURA	5	789.3033708	0.988888889	spori
64	s18	7	t145	145	C	1	951	721	pseudoword	NA	NA	NA	NA	MONOR	5	789.3033708	0.988888889	spori
98	s18	7	t146	146	C	1	611	751	pseudoword	NA	NA	NA	NA	LONDE	5	789.3033708	0.988888889	spori
174	s18	7	t147	147	C	1	1112	641	pseudoword	NA	NA	NA	NA	STEDA	5	789.3033708	0.988888889	spori
132	s18	7	t148	148	C	1	821	781	pseudoword	NA	NA	NA	NA	IZVOK	5	789.3033708	0.988888889	spori
62	s18	7	t149	149	C	1	851	761	pseudoword	NA	NA	NA	NA	LJUBANJ	7	789.3033708	0.988888889	spori
36	s18	7	t150	150	C	1	891	831	pseudoword	NA	NA	NA	NA	PE^MA	5	789.3033708	0.988888889	spori
31	s18	7	t151	151	C	1	811	721	pseudoword	NA	NA	NA	NA	RORAK	5	789.3033708	0.988888889	spori
171	s18	7	t152	152	C	1	671	872	pseudoword	NA	NA	NA	NA	FLAGO	5	789.3033708	0.988888889	spori
144	s18	7	t153	153	C	1	941	1151	pseudoword	NA	NA	NA	NA	ORNOV	5	789.3033708	0.988888889	spori
128	s18	7	t154	154	C	1	871	681	pseudoword	NA	NA	NA	NA	STAKO	5	789.3033708	0.988888889	spori
24	s18	7	t155	155	C	1	1242	561	pseudoword	NA	NA	NA	NA	SLAKA	5	789.3033708	0.988888889	spori
118	s18	7	t156	156	C	1	831	771	pseudoword	NA	NA	NA	NA	KRIGA	5	789.3033708	0.988888889	spori
83	s18	7	t157	157	C	1	801	821	pseudoword	NA	NA	NA	NA	[KONJA	6	789.3033708	0.988888889	spori
123	s18	7	t158	158	C	1	711	941	pseudoword	NA	NA	NA	NA	BORLA	5	789.3033708	0.988888889	spori
78	s18	7	t159	159	C	1	811	801	pseudoword	NA	NA	NA	NA	OBLAD	5	789.3033708	0.988888889	spori
92	s18	7	t160	160	C	1	811	651	pseudoword	NA	NA	NA	NA	GUNCE	5	789.3033708	0.988888889	spori
169	s18	7	t161	161	C	1	781	631	pseudoword	NA	NA	NA	NA	GEBRO	5	789.3033708	0.988888889	spori
17	s18	7	t162	162	C	1	711	1252	pseudoword	NA	NA	NA	NA	JONAC	5	789.3033708	0.988888889	spori
12	s18	7	t163	163	C	1	791	922	pseudoword	NA	NA	NA	NA	MOTEZ	5	789.3033708	0.988888889	spori
175	s18	7	t164	164	C	1	681	1112	pseudoword	NA	NA	NA	NA	JUPAK	5	789.3033708	0.988888889	spori
165	s18	7	t165	165	C	1	1171	772	pseudoword	NA	NA	NA	NA	KANAC	5	789.3033708	0.988888889	spori
79	s18	7	t166	166	C	1	821	811	pseudoword	NA	NA	NA	NA	ZLARO	5	789.3033708	0.988888889	spori
154	s18	7	t167	167	C	1	711	640	pseudoword	NA	NA	NA	NA	KISMO	5	789.3033708	0.988888889	spori
5	s18	7	t168	168	C	1	861	932	pseudoword	NA	NA	NA	NA	VAKON	5	789.3033708	0.988888889	spori
115	s18	7	t169	169	C	1	781	661	pseudoword	NA	NA	NA	NA	SNARA	5	789.3033708	0.988888889	spori
157	s18	7	t170	170	C	1	590	731	pseudoword	NA	NA	NA	NA	KEMLJA	6	789.3033708	0.988888889	spori
152	s18	7	t171	171	C	1	751	511	pseudoword	NA	NA	NA	NA	KLAFA	5	789.3033708	0.988888889	spori
108	s18	7	t172	172	C	1	611	541	pseudoword	NA	NA	NA	NA	PLOFA	5	789.3033708	0.988888889	spori
177	s18	7	t173	173	C	1	1082	641	pseudoword	NA	NA	NA	NA	KAMTA	5	789.3033708	0.988888889	spori
69	s18	7	t174	174	C	1	741	671	pseudoword	NA	NA	NA	NA	MREDA	5	789.3033708	0.988888889	spori
159	s18	7	t175	175	C	1	661	771	pseudoword	NA	NA	NA	NA	STAME	5	789.3033708	0.988888889	spori
176	s18	7	t176	176	C	1	641	681	pseudoword	NA	NA	NA	NA	MOVOR	5	789.3033708	0.988888889	spori
63	s18	7	t177	177	C	1	721	851	pseudoword	NA	NA	NA	NA	MOSAO	5	789.3033708	0.988888889	spori
113	s18	7	t178	178	C	1	621	841	pseudoword	NA	NA	NA	NA	LESTO	5	789.3033708	0.988888889	spori
119	s18	7	t179	179	C	1	811	831	pseudoword	NA	NA	NA	NA	GAROD	5	789.3033708	0.988888889	spori
39	s18	7	t180	180	C	1	922	1322	pseudoword	NA	NA	NA	NA	LA^KA	5	789.3033708	0.988888889	spori
7	s19	6	t1	1	C	1	701	681	word	1	malo	302	NF	[APAT	5	728.0909091	0.977777778	spori
15	s19	6	t2	2	C	1	581	561	word	1	malo	320	NF	MR@NJA	6	728.0909091	0.977777778	spori
9	s19	6	t3	3	C	1	611	721	word	1	malo	391	NF	CESTA	5	728.0909091	0.977777778	spori
164	s19	6	t4	4	C	1	791	1232	word	1	malo	414	VF	^E@NJA	6	728.0909091	0.977777778	spori
44	s19	6	t5	5	C	1	721	601	word	1	malo	424	VF	GRANJE	6	728.0909091	0.977777778	spori
120	s19	6	t6	6	C	1	551	631	word	1	malo	448	VF	DE^AK	5	728.0909091	0.977777778	spori
12	s19	6	t7	7	C	1	551	741	word	1	malo	453	VF	APRIL	5	728.0909091	0.977777778	spori
84	s19	6	t8	8	C	1	620	691	word	1	malo	720	VF	OSMEH	5	728.0909091	0.977777778	spori
133	s19	6	t9	9	C	1	721	761	word	1	malo	786	VF	CVE]E	5	728.0909091	0.977777778	spori
154	s19	6	t10	10	E	0	NA	551	word	1	malo	1085	VF	LI[]E	5	728.0909091	0.977777778	spori
39	s19	6	t11	11	C	1	771	771	word	2	malo	254	NF	EKIPA	5	728.0909091	0.977777778	spori
29	s19	6	t12	12	C	1	711	832	word	2	malo	272	NF	BA[TA	5	728.0909091	0.977777778	spori
184	s19	6	t13	13	C	1	611	681	word	2	malo	317	NF	RADIO	5	728.0909091	0.977777778	spori
116	s19	6	t14	14	C	1	941	782	word	2	malo	320	NF	PESAK	5	728.0909091	0.977777778	spori
173	s19	6	t15	15	C	1	570	580	word	2	malo	374	NF	USPEH	5	728.0909091	0.977777778	spori
74	s19	6	t16	16	C	1	561	621	word	2	malo	422	VF	USLOV	5	728.0909091	0.977777778	spori
98	s19	6	t17	17	C	1	1132	691	word	2	malo	894	VF	DINAR	5	728.0909091	0.977777778	spori
172	s19	6	t18	18	C	1	580	621	word	2	malo	1052	VF	ODBOR	5	728.0909091	0.977777778	spori
66	s19	6	t19	19	C	1	701	771	word	2	malo	1209	VF	SENKA	5	728.0909091	0.977777778	spori
131	s19	6	t20	20	C	1	691	1092	word	2	malo	1452	VF	VLADA	5	728.0909091	0.977777778	spori
170	s19	6	t21	21	C	1	771	1011	word	3	malo	334	NF	SUTON	5	728.0909091	0.977777778	spori
86	s19	6	t22	22	C	1	741	741	word	3	malo	335	NF	PU[KA	5	728.0909091	0.977777778	spori
3	s19	6	t23	23	C	1	791	751	word	3	malo	335	NF	SELJAK	6	728.0909091	0.977777778	spori
132	s19	6	t24	24	C	1	761	691	word	3	malo	348	NF	SPRAT	5	728.0909091	0.977777778	spori
31	s19	6	t25	25	C	1	511	651	word	3	malo	414	VF	MINUT	5	728.0909091	0.977777778	spori
174	s19	6	t26	26	C	1	641	570	word	3	malo	430	VF	VIDIK	5	728.0909091	0.977777778	spori
61	s19	6	t27	27	C	1	651	501	word	3	malo	631	VF	MAGLA	5	728.0909091	0.977777778	spori
35	s19	6	t28	28	C	1	631	761	word	3	malo	657	VF	MIRIS	5	728.0909091	0.977777778	spori
19	s19	6	t29	29	C	1	721	761	word	3	malo	1470	VF	TRAVA	5	728.0909091	0.977777778	spori
49	s19	6	t30	30	C	1	651	691	word	3	malo	1847	VF	ULICA	5	728.0909091	0.977777778	spori
24	s19	6	t31	31	C	1	752	761	word	4	srednje	278	NF	ZANOS	5	728.0909091	0.977777778	spori
59	s19	6	t32	32	C	1	541	921	word	4	srednje	280	NF	OBZIR	5	728.0909091	0.977777778	spori
25	s19	6	t33	33	C	1	841	752	word	4	srednje	295	NF	PA@NJA	6	728.0909091	0.977777778	spori
90	s19	6	t34	34	C	1	701	600	word	4	srednje	314	NF	SVEST	5	728.0909091	0.977777778	spori
4	s19	6	t35	35	C	1	571	791	word	4	srednje	328	NF	POTOK	5	728.0909091	0.977777778	spori
147	s19	6	t36	36	C	1	591	601	word	4	srednje	375	NF	ZVONO	5	728.0909091	0.977777778	spori
91	s19	6	t37	37	C	1	701	701	word	4	srednje	484	VF	POMO]	5	728.0909091	0.977777778	spori
148	s19	6	t38	38	C	1	631	591	word	4	srednje	831	VF	GRUDI	5	728.0909091	0.977777778	spori
179	s19	6	t39	39	C	1	911	651	word	4	srednje	1256	VF	GRANA	5	728.0909091	0.977777778	spori
72	s19	6	t40	40	C	1	551	731	word	4	srednje	2274	VF	VETAR	5	728.0909091	0.977777778	spori
73	s19	6	t41	41	C	1	621	551	word	5	srednje	262	NF	KOMAD	5	728.0909091	0.977777778	spori
78	s19	6	t42	42	C	1	551	731	word	5	srednje	270	NF	LOPTA	5	728.0909091	0.977777778	spori
114	s19	6	t43	43	C	1	551	711	word	5	srednje	281	NF	IGRA^	5	728.0909091	0.977777778	spori
139	s19	6	t44	44	C	1	741	872	word	5	srednje	409	VF	PRI^A	5	728.0909091	0.977777778	spori
165	s19	6	t45	45	C	1	801	791	word	5	srednje	517	VF	SAVEZ	5	728.0909091	0.977777778	spori
50	s19	6	t46	46	C	1	571	651	word	5	srednje	521	VF	GRUPA	5	728.0909091	0.977777778	spori
175	s19	6	t47	47	C	1	510	641	word	5	srednje	828	VF	JESEN	5	728.0909091	0.977777778	spori
111	s19	6	t48	48	C	1	541	681	word	5	srednje	981	VF	KORAK	5	728.0909091	0.977777778	spori
81	s19	6	t49	49	C	1	661	771	word	5	srednje	1011	VF	SRE]A	5	728.0909091	0.977777778	spori
76	s19	6	t50	50	C	1	650	701	word	5	srednje	1671	VF	PTICA	5	728.0909091	0.977777778	spori
181	s19	6	t51	51	C	1	580	761	word	6	srednje	148	NF	ORGAN	5	728.0909091	0.977777778	spori
26	s19	6	t52	52	C	1	691	841	word	6	srednje	164	NF	FORMA	5	728.0909091	0.977777778	spori
119	s19	6	t53	53	C	1	631	881	word	6	srednje	179	NF	BLATO	5	728.0909091	0.977777778	spori
16	s19	6	t54	54	E	0	NA	581	word	6	srednje	184	NF	KLUPA	5	728.0909091	0.977777778	spori
130	s19	6	t55	55	C	1	1092	1412	word	6	srednje	216	NF	PONOR	5	728.0909091	0.977777778	spori
89	s19	6	t56	56	C	1	600	631	word	6	srednje	255	NF	PODNE	5	728.0909091	0.977777778	spori
57	s19	6	t57	57	C	1	631	651	word	6	srednje	318	NF	STENA	5	728.0909091	0.977777778	spori
77	s19	6	t58	58	C	1	731	650	word	6	srednje	463	VF	IZVOR	5	728.0909091	0.977777778	spori
94	s19	6	t59	59	C	1	921	912	word	6	srednje	2365	VF	LJUBAV	6	728.0909091	0.977777778	spori
8	s19	6	t60	60	C	1	721	701	word	6	srednje	2626	VF	PESMA	5	728.0909091	0.977777778	spori
38	s19	6	t61	61	C	1	771	601	word	7	mnogo	118	NF	MOMAK	5	728.0909091	0.977777778	spori
52	s19	6	t62	62	C	1	571	621	word	7	mnogo	129	NF	BLAGO	5	728.0909091	0.977777778	spori
30	s19	6	t63	63	C	1	651	711	word	7	mnogo	134	NF	OSNOV	5	728.0909091	0.977777778	spori
178	s19	6	t64	64	C	1	651	771	word	7	mnogo	193	NF	STADO	5	728.0909091	0.977777778	spori
161	s19	6	t65	65	C	1	671	761	word	7	mnogo	326	NF	SLAVA	5	728.0909091	0.977777778	spori
64	s19	6	t66	66	C	1	581	361	word	7	mnogo	649	VF	KNJIGA	6	728.0909091	0.977777778	spori
99	s19	6	t67	67	C	1	621	1132	word	7	mnogo	885	VF	[KOLA	5	728.0909091	0.977777778	spori
88	s19	6	t68	68	C	1	631	881	word	7	mnogo	1023	VF	BORBA	5	728.0909091	0.977777778	spori
97	s19	6	t69	69	C	1	691	841	word	7	mnogo	1565	VF	OBLAK	5	728.0909091	0.977777778	spori
112	s19	6	t70	70	C	1	531	541	word	7	mnogo	2984	VF	SUNCE	5	728.0909091	0.977777778	spori
124	s19	6	t71	71	C	1	881	991	word	8	mnogo	111	NF	REBRO	5	728.0909091	0.977777778	spori
40	s19	6	t72	72	C	1	501	771	word	8	mnogo	116	NF	KONAC	5	728.0909091	0.977777778	spori
10	s19	6	t73	73	C	1	660	611	word	8	mnogo	135	NF	POTEZ	5	728.0909091	0.977777778	spori
157	s19	6	t74	74	C	1	791	762	word	8	mnogo	159	NF	JUNAK	5	728.0909091	0.977777778	spori
71	s19	6	t75	75	C	1	731	661	word	8	mnogo	212	NF	LANAC	5	728.0909091	0.977777778	spori
103	s19	6	t76	76	C	1	731	681	word	8	mnogo	380	NF	ZLATO	5	728.0909091	0.977777778	spori
5	s19	6	t77	77	C	1	631	571	word	8	mnogo	416	VF	PISMO	5	728.0909091	0.977777778	spori
140	s19	6	t78	78	C	1	691	741	word	8	mnogo	431	VF	ZAKON	5	728.0909091	0.977777778	spori
176	s19	6	t79	79	C	1	611	510	word	8	mnogo	1460	VF	SNAGA	5	728.0909091	0.977777778	spori
171	s19	6	t80	80	C	1	621	771	word	8	mnogo	3952	VF	ZEMLJA	6	728.0909091	0.977777778	spori
55	s19	6	t81	81	C	1	581	681	word	9	mnogo	161	NF	KLASA	5	728.0909091	0.977777778	spori
79	s19	6	t82	82	C	1	641	551	word	9	mnogo	168	NF	PLO^A	5	728.0909091	0.977777778	spori
68	s19	6	t83	83	C	1	591	851	word	9	mnogo	307	NF	KARTA	5	728.0909091	0.977777778	spori
182	s19	6	t84	84	C	1	540	580	word	9	mnogo	328	NF	MRE@A	5	728.0909091	0.977777778	spori
144	s19	6	t85	85	C	1	531	641	word	9	mnogo	399	NF	STANJE	6	728.0909091	0.977777778	spori
60	s19	6	t86	86	C	1	501	541	word	9	mnogo	403	VF	GOVOR	5	728.0909091	0.977777778	spori
105	s19	6	t87	87	C	1	660	861	word	9	mnogo	999	VF	POSAO	5	728.0909091	0.977777778	spori
146	s19	6	t88	88	C	1	601	691	word	9	mnogo	1180	VF	MESTO	5	728.0909091	0.977777778	spori
183	s19	6	t89	89	C	1	681	540	word	9	mnogo	1620	VF	NAROD	5	728.0909091	0.977777778	spori
14	s19	6	t90	90	C	1	561	731	word	9	mnogo	190	NF	TA^KA	5	728.0909091	0.977777778	spori
121	s19	6	t91	91	C	1	862	551	pseudoword	NA	NA	NA	NA	[AMAT	5	728.0909091	0.977777778	spori
93	s19	6	t92	92	C	1	912	961	pseudoword	NA	NA	NA	NA	MR@KA	5	728.0909091	0.977777778	spori
2	s19	6	t93	93	C	1	751	701	pseudoword	NA	NA	NA	NA	CESKA	5	728.0909091	0.977777778	spori
134	s19	6	t94	94	C	1	851	721	pseudoword	NA	NA	NA	NA	ME@NJA	6	728.0909091	0.977777778	spori
27	s19	6	t95	95	C	1	741	691	pseudoword	NA	NA	NA	NA	GRASE	5	728.0909091	0.977777778	spori
13	s19	6	t96	96	C	1	731	551	pseudoword	NA	NA	NA	NA	GE^AK	5	728.0909091	0.977777778	spori
113	s19	6	t97	97	C	1	711	531	pseudoword	NA	NA	NA	NA	APNIL	5	728.0909091	0.977777778	spori
167	s19	6	t98	98	C	1	801	1242	pseudoword	NA	NA	NA	NA	OFMEH	5	728.0909091	0.977777778	spori
150	s19	6	t99	99	C	1	1342	661	pseudoword	NA	NA	NA	NA	GRE]E	5	728.0909091	0.977777778	spori
41	s19	6	t100	100	C	1	721	501	pseudoword	NA	NA	NA	NA	FI[]E	5	728.0909091	0.977777778	spori
101	s19	6	t101	101	C	1	962	711	pseudoword	NA	NA	NA	NA	ELIPA	5	728.0909091	0.977777778	spori
107	s19	6	t102	102	C	1	721	731	pseudoword	NA	NA	NA	NA	BANTA	5	728.0909091	0.977777778	spori
21	s19	6	t103	103	C	1	701	691	pseudoword	NA	NA	NA	NA	RAFIO	5	728.0909091	0.977777778	spori
177	s19	6	t104	104	C	1	771	611	pseudoword	NA	NA	NA	NA	NESAK	5	728.0909091	0.977777778	spori
149	s19	6	t105	105	C	1	661	631	pseudoword	NA	NA	NA	NA	ULPEH	5	728.0909091	0.977777778	spori
45	s19	6	t106	106	C	1	831	721	pseudoword	NA	NA	NA	NA	UKLOV	5	728.0909091	0.977777778	spori
168	s19	6	t107	107	C	1	1251	801	pseudoword	NA	NA	NA	NA	DINAT	5	728.0909091	0.977777778	spori
117	s19	6	t108	108	C	1	992	941	pseudoword	NA	NA	NA	NA	ODGOR	5	728.0909091	0.977777778	spori
82	s19	6	t109	109	C	1	691	661	pseudoword	NA	NA	NA	NA	SEFKA	5	728.0909091	0.977777778	spori
20	s19	6	t110	110	C	1	691	721	pseudoword	NA	NA	NA	NA	VLABA	5	728.0909091	0.977777778	spori
53	s19	6	t111	111	C	1	641	571	pseudoword	NA	NA	NA	NA	GUTON	5	728.0909091	0.977777778	spori
159	s19	6	t112	112	C	1	631	701	pseudoword	NA	NA	NA	NA	PUNJKA	6	728.0909091	0.977777778	spori
48	s19	6	t113	113	C	1	691	842	pseudoword	NA	NA	NA	NA	KELJAK	6	728.0909091	0.977777778	spori
160	s19	6	t114	114	C	1	761	631	pseudoword	NA	NA	NA	NA	MRAT	4	728.0909091	0.977777778	spori
22	s19	6	t115	115	C	1	721	701	pseudoword	NA	NA	NA	NA	RINUT	5	728.0909091	0.977777778	spori
51	s19	6	t116	116	C	1	621	571	pseudoword	NA	NA	NA	NA	VIMIK	5	728.0909091	0.977777778	spori
126	s19	6	t117	117	C	1	772	881	pseudoword	NA	NA	NA	NA	FAGLA	5	728.0909091	0.977777778	spori
110	s19	6	t118	118	C	1	681	651	pseudoword	NA	NA	NA	NA	MINJIS	6	728.0909091	0.977777778	spori
80	s19	6	t119	119	C	1	771	641	pseudoword	NA	NA	NA	NA	TRANA	5	728.0909091	0.977777778	spori
125	s19	6	t120	120	C	1	881	881	pseudoword	NA	NA	NA	NA	UKICA	5	728.0909091	0.977777778	spori
138	s19	6	t121	121	C	1	872	801	pseudoword	NA	NA	NA	NA	ZAROS	5	728.0909091	0.977777778	spori
6	s19	6	t122	122	C	1	681	631	pseudoword	NA	NA	NA	NA	OGZIR	5	728.0909091	0.977777778	spori
23	s19	6	t123	123	C	1	761	721	pseudoword	NA	NA	NA	NA	DA@NJA	6	728.0909091	0.977777778	spori
137	s19	6	t124	124	C	1	801	1122	pseudoword	NA	NA	NA	NA	SVUST	5	728.0909091	0.977777778	spori
47	s19	6	t125	125	C	1	842	1001	pseudoword	NA	NA	NA	NA	MOTOK	5	728.0909091	0.977777778	spori
145	s19	6	t126	126	C	1	691	531	pseudoword	NA	NA	NA	NA	ZRONO	5	728.0909091	0.977777778	spori
118	s19	6	t127	127	C	1	881	992	pseudoword	NA	NA	NA	NA	POGO]	5	728.0909091	0.977777778	spori
65	s19	6	t128	128	C	1	771	581	pseudoword	NA	NA	NA	NA	VRUDI	5	728.0909091	0.977777778	spori
36	s19	6	t129	129	C	1	731	631	pseudoword	NA	NA	NA	NA	FRANA	5	728.0909091	0.977777778	spori
127	s19	6	t130	130	C	1	691	772	pseudoword	NA	NA	NA	NA	GETAR	5	728.0909091	0.977777778	spori
34	s19	6	t131	131	C	1	761	711	pseudoword	NA	NA	NA	NA	JOMAD	5	728.0909091	0.977777778	spori
135	s19	6	t132	132	C	1	751	851	pseudoword	NA	NA	NA	NA	LONTA	5	728.0909091	0.977777778	spori
151	s19	6	t133	133	C	1	731	1342	pseudoword	NA	NA	NA	NA	IMRA^	5	728.0909091	0.977777778	spori
11	s19	6	t134	134	C	1	741	660	pseudoword	NA	NA	NA	NA	DRI^A	5	728.0909091	0.977777778	spori
156	s19	6	t135	135	C	1	762	360	pseudoword	NA	NA	NA	NA	SADEZ	5	728.0909091	0.977777778	spori
104	s19	6	t136	136	C	1	861	731	pseudoword	NA	NA	NA	NA	SRUPA	5	728.0909091	0.977777778	spori
92	s19	6	t137	137	C	1	961	701	pseudoword	NA	NA	NA	NA	GESEN	5	728.0909091	0.977777778	spori
87	s19	6	t138	138	C	1	881	741	pseudoword	NA	NA	NA	NA	LORAK	5	728.0909091	0.977777778	spori
115	s19	6	t139	139	C	1	782	551	pseudoword	NA	NA	NA	NA	HRE]A	5	728.0909091	0.977777778	spori
56	s19	6	t140	140	C	1	651	581	pseudoword	NA	NA	NA	NA	PLJICA	6	728.0909091	0.977777778	spori
67	s19	6	t141	141	C	1	851	701	pseudoword	NA	NA	NA	NA	ORSAN	5	728.0909091	0.977777778	spori
153	s19	6	t142	142	C	1	551	621	pseudoword	NA	NA	NA	NA	GORMA	5	728.0909091	0.977777778	spori
102	s19	6	t143	143	C	1	681	962	pseudoword	NA	NA	NA	NA	FLATO	5	728.0909091	0.977777778	spori
96	s19	6	t144	144	C	1	841	751	pseudoword	NA	NA	NA	NA	KLURA	5	728.0909091	0.977777778	spori
18	s19	6	t145	145	C	1	761	360	pseudoword	NA	NA	NA	NA	MONOR	5	728.0909091	0.977777778	spori
128	s19	6	t146	146	C	1	701	691	pseudoword	NA	NA	NA	NA	LONDE	5	728.0909091	0.977777778	spori
180	s19	6	t147	147	C	1	761	911	pseudoword	NA	NA	NA	NA	STEDA	5	728.0909091	0.977777778	spori
28	s19	6	t148	148	C	1	832	741	pseudoword	NA	NA	NA	NA	IZVOK	5	728.0909091	0.977777778	spori
136	s19	6	t149	149	C	1	1122	751	pseudoword	NA	NA	NA	NA	LJUBANJ	7	728.0909091	0.977777778	spori
166	s19	6	t150	150	C	1	1242	801	pseudoword	NA	NA	NA	NA	PE^MA	5	728.0909091	0.977777778	spori
85	s19	6	t151	151	C	1	741	620	pseudoword	NA	NA	NA	NA	RORAK	5	728.0909091	0.977777778	spori
142	s19	6	t152	152	C	1	631	671	pseudoword	NA	NA	NA	NA	FLAGO	5	728.0909091	0.977777778	spori
109	s19	6	t153	153	C	1	651	671	pseudoword	NA	NA	NA	NA	ORNOV	5	728.0909091	0.977777778	spori
46	s19	6	t154	154	C	1	1001	831	pseudoword	NA	NA	NA	NA	STAKO	5	728.0909091	0.977777778	spori
42	s19	6	t155	155	E	0	NA	721	pseudoword	NA	NA	NA	NA	SLAKA	5	728.0909091	0.977777778	spori
32	s19	6	t156	156	C	1	701	511	pseudoword	NA	NA	NA	NA	KRIGA	5	728.0909091	0.977777778	spori
123	s19	6	t157	157	C	1	991	771	pseudoword	NA	NA	NA	NA	[KONJA	6	728.0909091	0.977777778	spori
70	s19	6	t158	158	C	1	661	651	pseudoword	NA	NA	NA	NA	BORLA	5	728.0909091	0.977777778	spori
83	s19	6	t159	159	C	1	691	691	pseudoword	NA	NA	NA	NA	OBLAD	5	728.0909091	0.977777778	spori
54	s19	6	t160	160	C	1	681	641	pseudoword	NA	NA	NA	NA	GUNCE	5	728.0909091	0.977777778	spori
69	s19	6	t161	161	C	1	651	591	pseudoword	NA	NA	NA	NA	GEBRO	5	728.0909091	0.977777778	spori
162	s19	6	t162	162	C	1	691	671	pseudoword	NA	NA	NA	NA	JONAC	5	728.0909091	0.977777778	spori
129	s19	6	t163	163	C	1	1412	701	pseudoword	NA	NA	NA	NA	MOTEZ	5	728.0909091	0.977777778	spori
158	s19	6	t164	164	C	1	701	791	pseudoword	NA	NA	NA	NA	JUPAK	5	728.0909091	0.977777778	spori
169	s19	6	t165	165	C	1	1011	1251	pseudoword	NA	NA	NA	NA	KANAC	5	728.0909091	0.977777778	spori
152	s19	6	t166	166	C	1	621	731	pseudoword	NA	NA	NA	NA	ZLARO	5	728.0909091	0.977777778	spori
141	s19	6	t167	167	C	1	671	691	pseudoword	NA	NA	NA	NA	KISMO	5	728.0909091	0.977777778	spori
95	s19	6	t168	168	C	1	751	921	pseudoword	NA	NA	NA	NA	VAKON	5	728.0909091	0.977777778	spori
75	s19	6	t169	169	C	1	701	561	pseudoword	NA	NA	NA	NA	SNARA	5	728.0909091	0.977777778	spori
108	s19	6	t170	170	C	1	671	721	pseudoword	NA	NA	NA	NA	KEMLJA	6	728.0909091	0.977777778	spori
106	s19	6	t171	171	C	1	731	660	pseudoword	NA	NA	NA	NA	KLAFA	5	728.0909091	0.977777778	spori
33	s19	6	t172	172	C	1	711	701	pseudoword	NA	NA	NA	NA	PLOFA	5	728.0909091	0.977777778	spori
37	s19	6	t173	173	C	1	601	731	pseudoword	NA	NA	NA	NA	KAMTA	5	728.0909091	0.977777778	spori
1	s19	6	t174	174	C	1	701	prvi_trial	pseudoword	NA	NA	NA	NA	MREDA	5	728.0909091	0.977777778	spori
163	s19	6	t175	175	C	1	1232	691	pseudoword	NA	NA	NA	NA	STAME	5	728.0909091	0.977777778	spori
143	s19	6	t176	176	C	1	641	631	pseudoword	NA	NA	NA	NA	MOVOR	5	728.0909091	0.977777778	spori
58	s19	6	t177	177	C	1	921	631	pseudoword	NA	NA	NA	NA	MOSAO	5	728.0909091	0.977777778	spori
122	s19	6	t178	178	C	1	771	862	pseudoword	NA	NA	NA	NA	LESTO	5	728.0909091	0.977777778	spori
100	s19	6	t179	179	C	1	711	621	pseudoword	NA	NA	NA	NA	GAROD	5	728.0909091	0.977777778	spori
62	s19	6	t180	180	E	0	NA	651	pseudoword	NA	NA	NA	NA	LA^KA	5	728.0909091	0.977777778	spori
16	s2	23	t1	1	C	1	1081	861	word	1	malo	302	NF	[APAT	5	877.4852071	0.938888889	spori
77	s2	23	t2	2	C	1	701	771	word	1	malo	320	NF	MR@NJA	6	877.4852071	0.938888889	spori
64	s2	23	t3	3	C	1	831	661	word	1	malo	391	NF	CESTA	5	877.4852071	0.938888889	spori
166	s2	23	t4	4	C	1	901	811	word	1	malo	414	VF	^E@NJA	6	877.4852071	0.938888889	spori
143	s2	23	t5	5	E	0	NA	811	word	1	malo	424	VF	GRANJE	6	877.4852071	0.938888889	spori
8	s2	23	t6	6	C	1	741	1332	word	1	malo	448	VF	DE^AK	5	877.4852071	0.938888889	spori
179	s2	23	t7	7	C	1	821	771	word	1	malo	453	VF	APRIL	5	877.4852071	0.938888889	spori
126	s2	23	t8	8	C	1	731	841	word	1	malo	720	VF	OSMEH	5	877.4852071	0.938888889	spori
193	s2	23	t9	9	C	1	681	761	word	1	malo	786	VF	CVE]E	5	877.4852071	0.938888889	spori
167	s2	23	t10	10	C	1	871	901	word	1	malo	1085	VF	LI[]E	5	877.4852071	0.938888889	spori
154	s2	23	t11	11	E	0	NA	671	word	2	malo	254	NF	EKIPA	5	877.4852071	0.938888889	spori
63	s2	23	t12	12	C	1	661	821	word	2	malo	272	NF	BA[TA	5	877.4852071	0.938888889	spori
42	s2	23	t13	13	C	1	691	1132	word	2	malo	317	NF	RADIO	5	877.4852071	0.938888889	spori
73	s2	23	t14	14	C	1	681	741	word	2	malo	320	NF	PESAK	5	877.4852071	0.938888889	spori
